eval_id,objective,offset,lower_angle,upper_angle,lower_flare,upper_flare,timestamp_iso8601
48,0.0126720456185,-0.0014859999999999,4.1080000000000005,-3.330749999999977,0.0025,0.0012567499999999,2025-12-01T11:16:16.693185
49,0.0127843377515,-9.999999999999766e-05,3.802,-2.986769999999977,0.0025,0.0012552499999999,2025-12-01T19:27:45.880908
50,0.0126911057825,-0.0007839999999999,4.3420000000000005,-2.1598949999999766,0.00247875,0.0012634999999999,2025-12-02T03:36:15.278649
51,0.0127715308319999,-0.0002619999999999,3.937,-2.940464999999977,0.002491875,0.0012432499999999,2025-12-02T11:45:44.782776
52,0.012811076936,-0.0009819999999999,3.964,-3.1322999999999768,0.0025,0.0012567499999999,2025-12-02T19:16:16.708722
53,0.0126605194879999,-0.0006399999999999,4.018,-3.006614999999977,0.0025,0.0012469999999999,2025-12-02T19:37:16.874298
54,0.0127639365375,-0.0009999999999999,4.018,-3.006614999999977,0.0025,0.0012469999999999,2025-12-02T19:59:17.055446
55,0.0126519948539999,-0.0010179999999999,4.036,-2.867699999999977,0.002499375,0.0012432499999999,2025-12-02T20:22:22.773900
56,0.012602228592,-0.0010539999999999,3.829,-3.033074999999977,0.00249875,0.0012349999999999,2025-12-02T22:19:23.927643
57,0.012572160764,-0.0009999999999999,3.982,-2.993384999999977,0.0025,0.0012529999999999,2025-12-03T06:27:53.153780
58,0.0128010717374999,-0.0012339999999999,4.9,-3.661499999999977,0.0024375,0.0011749999999999,2025-12-03T14:49:22.886422
59,0.0126296347229999,-0.0006939999999999,4.027,-3.039689999999977,0.0025,0.0012477499999999,2025-12-03T23:05:56.489445
60,0.0125905264139999,-0.0007659999999999,4.027,-2.993384999999977,0.0025,0.0012462499999999,2025-12-04T07:18:41.744823
61,0.012939918088,-0.0005499999999999,4.315,-2.854469999999977,0.0025,0.0012604999999999,2025-12-04T15:29:15.047060
62,0.0125107650865,-0.0009279999999999,3.946,-2.986769999999977,0.002499375,0.0012409999999999,2025-12-04T23:59:47.845516
63,0.0126564808065,-0.0008919999999999,4.081,-2.894159999999977,0.0025,0.0012469999999999,2025-12-05T08:07:17.824087
