eval_id,objective,offset,lower_angle,upper_angle,lower_flare,upper_flare,timestamp_iso8601
20,374.82399899,0.0005307999999999,4.218520000000002,-3.2146799999999978,0.00198211,0.00034411,2025-12-05T09:55:14.843806
21,427.2829684499995,0.0003743999999999,4.2913600000000045,-8.286239999999996,0.00230948,0.00012548,2025-12-05T14:40:17.035971
22,247.276479725,0.0008435999999999,4.072840000000003,6.928440000000002,0.00132737,0.00078137,2025-12-05T14:51:16.891170
23,489.6492092949997,0.0045500399999999,4.188075999999999,-4.515084000000002,0.001548743,0.000819343,2025-12-05T20:25:47.894923
24,400.22607236999977,-0.0012833199999999,4.142692,3.7749720000000018,0.001789581,0.000379781,2025-12-06T01:24:49.823264
25,404.71874892999983,0.0074667199999999,4.210767999999998,-8.660112000000003,0.001428324,0.001039124,2025-12-06T01:39:49.864031
26,384.80128075999977,0.0012650439999999,4.290883599999997,2.977407600000003,0.0022406173,0.0002132773,2025-12-06T07:09:19.315280
27,416.9919449199998,0.0010883479999999,4.096961199999999,-1.0075307999999978,0.0014135391,0.0007377591,2025-12-06T11:52:21.707466
28,172.07537758499987,-0.00014166,4.071345999999998,0.3874860000000009,0.0020197904999999,0.0006898905,2025-12-06T23:40:56.530118
29,213.0925863849999,0.0007654,4.109259999999999,-3.107339999999999,0.002116055,0.000672055,2025-12-07T01:16:56.004410
30,412.9100192849996,0.0009999999999999,4.0,-3.0,0.001625,0.001,2025-12-07T03:05:57.200378
31,256.92735505499985,-0.00053,6.343,0.2129999999999992,0.00189275,0.00081775,2025-12-07T05:12:01.752935
32,311.4231039899997,0.0043479999999999,1.9612000000000016,0.4692000000000025,0.0019141,0.0005091,2025-12-07T08:21:03.513130
33,392.9808348949997,0.0011766959999999,4.193922400000005,0.9849383999999972,0.0024520782,0.0004755182,2025-12-07T13:52:41.689639
34,434.7744407299997,0.0011325219999999,4.145441800000004,-0.011296200000002,0.00224530865,0.00060663865,2025-12-07T18:40:41.028918
35,845.9444354549994,0.001044174,4.048480600000001,-2.003765399999999,0.00183176955,0.00086887955,2025-12-07T18:41:42.916579
36,220.78277119499973,0.0004291699999999,4.035672999999996,-1.306256999999999,0.00182239525,0.00084494525,2025-12-08T00:13:17.004715
37,194.7476802149999,-0.00033583,5.207172999999997,0.3002430000000018,0.00195627025,0.00075382025,2025-12-08T04:55:17.170245
38,298.7863002599998,0.0004291699999999,4.035672999999996,-1.306256999999999,0.00213489525,0.00084494525,2025-12-08T04:59:18.862156
39,177.43772178499992,0.00031187,4.090302999999999,-1.359926999999999,0.00206792275,0.00068097275,2025-12-08T05:17:19.048143
40,445.5347056799997,0.0021031699999999,3.0162730000000018,0.4283430000000017,0.00196694525,0.00059949525,2025-12-08T05:45:21.546169
41,729.0028583149997,0.0011208569999999,3.6521532999999984,-0.1142996999999983,0.001983600025,0.000681205025,2025-12-08T11:18:53.806877
42,210.79170971499988,-0.0018260819999999,5.559794199999992,-1.742227800000002,0.00203356435,0.00092633435,2025-12-08T15:34:55.428305
43,188.81292555999988,-0.0008437689999999,4.923913899999995,-1.199585100000002,0.0020169095749999,0.000844624575,2025-12-08T16:30:55.844363
44,300.3271386399999,-0.0037907079999999,6.831554799999989,-2.827513200000004,0.0020668739,0.0010897539,2025-12-08T16:58:56.073925
45,202.84349667499976,-0.0017958591999999,5.707227519999989,0.3801043199999991,0.00167017536,0.00064768736,2025-12-08T22:31:27.934484
46,196.90684279499987,-0.0010541827999999,5.150042679999991,-0.1820161200000001,0.00182508199,0.00071343999,2025-12-09T02:20:29.561810
47,189.64693786499984,-0.0006833446,4.871450259999996,-0.4630763400000006,0.001902535305,0.000746316305,2025-12-09T03:13:29.938927
48,206.00296625999988,5.833180000000028e-05,4.314265419999998,-1.025196779999998,0.002057441935,0.000812068935,2025-12-09T04:02:30.359943
49,194.3000568599999,-0.0016475239199999,5.595790551999993,0.2676802319999982,0.002138656686,0.000660837886,2025-12-09T09:34:03.939065
50,393.1944931400001,-9.010000000000008e-05,4.4257024000000005,-0.9127727,0.0019013,0.0007989,2025-12-11T02:26:57.735433
51,187.39674270500004,-0.0016474,5.5957906,0.2676801999999996,0.0021392,0.0006605999999999,2025-12-11T04:19:58.016206
52,323.9615685050002,-0.0011283,5.2057612,-0.1258040999999998,0.0020599,0.0007067,2025-12-11T04:45:58.475773
53,199.452455585,-0.00119974,5.19136256,-0.92976738,0.00201782,0.00081286,2025-12-11T07:34:15.744949
54,145.0143837800001,-0.00088661,5.00714684,-0.5235370699999999,0.00200973,0.00075629,2025-12-11T10:22:34.531997
55,151.72028589500007,-0.00026035,4.6387154,0.2889235499999998,0.00199355,0.00064315,2025-12-11T12:40:35.743702
56,144.13115044000006,-2.600400000000048e-05,4.438660776,-0.1892059480000001,0.0022521719999999,0.0007037559999999,2025-12-11T15:29:54.684706
57,357.20510741,-0.000797001,4.972197444,-0.1838134870000001,0.001931793,0.000710689,2025-12-11T17:36:56.133789
58,145.985475605,-0.000283003,4.616506332,-0.1874084610000004,0.0021453789999999,0.000706067,2025-12-11T17:58:56.222421
59,154.701452465,-0.0005490042,4.3573876648,-0.5753726454000008,0.0021687306,0.0006704937999999,2025-12-11T20:47:15.900870
60,126.46030847000002,-0.0006200056,4.074125886399999,-0.8672445272000009,0.0022396408,0.0006426583999999,2025-12-11T22:53:16.863480
61,153.00489525000012,-0.0004070014,4.9239112216,0.0083711181999999,0.0020269102,0.0007261646,2025-12-11T23:14:18.228460
62,143.68681327000007,-0.00095996196,4.96605355024,-0.1214027545200004,0.0021285542799999,0.00067767044,2025-12-12T02:04:38.919180
63,135.85020567499998,-0.000107458156,4.300884805263999,-0.8113539299720005,0.002099009708,0.0006875374839999,2025-12-12T04:52:57.468579
64,173.0557384350001,-0.000946374468,4.722048415792,0.2857922100839993,0.002161029124,0.0007006124519999,2025-12-12T07:10:58.603466
65,155.540084795,-0.0007090119148,4.8003885573712,-0.9475662689076008,0.0022087320364,0.0006953736972,2025-12-12T09:59:18.020007
66,156.391679885,-0.0008980158864,5.043402743161599,-1.3925836918768009,0.0022716427152,0.0006971649296,2025-12-12T12:11:35.228877
67,148.382115195,-0.0003310039716,4.3143601857904,-0.0575314229692001,0.0020829106788,0.0006917912323999,2025-12-12T12:21:35.369774
68,157.03805703500004,-0.000614509929,4.678881464476,-0.7250575574230005,0.002177276697,0.0006944780809999,2025-12-12T15:11:55.164832
69,421.8141322850002,-0.000142,4.071346,0.3874860000000004,0.00202,0.00069,2025-12-12T17:09:58.101250
70,144.65476640000006,-0.0004255059574,4.4358672786856,-0.2800401344538001,0.0021143660182,0.0006926868485999,2025-12-12T17:43:58.869578
