eval_id,objective,offset,lower_angle,upper_angle,lower_flare,upper_flare,timestamp_iso8601
28,421.7545943299994,-0.001,0.3200000000000611,-3.96,0.00135,0.00123,2025-12-15T19:26:57.460015
29,423.3032718699998,-0.001,-1.399999999999982,-5.4,0.00135,0.0009499999999999,2025-12-16T21:45:02.618941
30,197.7501314949998,-0.001,-0.969999999999982,-5.04,0.00215,0.0009499999999999,2025-12-18T02:02:09.368969
31,186.23459874499983,-0.001,-0.969999999999982,-5.04,0.00225,0.0010199999999999,2025-12-18T18:32:11.357464
32,225.38252657999985,-0.0015999999999999,-0.969999999999982,-5.4,0.00195,0.0010199999999999,2025-12-19T04:15:02.985349
33,208.07683841499983,-0.001,-0.969999999999982,-5.04,0.00225,0.00123,2025-12-19T14:29:55.245343
34,322.9788499849998,-0.001,-1.399999999999982,-5.4,0.00225,0.0010899999999999,2025-12-20T00:42:48.280013
35,232.55620334499983,-0.001,-0.5399999999999823,-5.04,0.00215,0.0010199999999999,2025-12-20T10:54:41.004025
36,217.5497089999998,-0.001,-1.399999999999982,-5.4,0.0018499999999999,0.0009499999999999,2025-12-20T21:11:33.508717
37,235.05858251999996,-0.0004,-0.5399999999999823,-5.04,0.0020499999999999,0.0010199999999999,2025-12-21T07:22:26.166717
38,232.38997266999996,-0.0015999999999999,-1.399999999999982,-5.4,0.00215,0.0013,2025-12-21T12:53:25.996904
39,510.2207690649999,-0.001,-0.969999999999982,-5.04,0.0017499999999999,0.0010899999999999,2025-12-21T12:54:26.182495
40,577.1778703399996,-0.001,-0.1099999999999825,-4.68,0.00225,0.0013,2025-12-21T16:55:36.644720
41,188.5543361349999,-0.001,-0.969999999999982,-4.32,0.00225,0.0009499999999999,2025-12-21T17:36:26.436573
42,209.16753043999992,-0.001,-0.969999999999982,-5.04,0.00225,0.0009499999999999,2025-12-21T17:45:43.728052
43,309.6534529049999,-0.001,-0.9699999999999998,-5.04,0.00225,0.00102,2025-12-23T00:45:20.321964
44,207.54439063499996,-0.0015999999999999,-0.969999999999982,-5.04,0.002325,0.0010199999999999,2025-12-23T13:24:17.138254
45,281.8010516649998,-0.0004,-0.969999999999982,-4.68,0.00225,0.0010199999999999,2025-12-23T13:26:17.237848
46,237.7152632049998,-0.001,-0.5399999999999823,-5.04,0.00225,0.0010199999999999,2025-12-23T13:33:17.269961
47,746.1440389949996,-0.001,-0.5399999999999823,-4.68,0.002175,0.0010899999999999,2025-12-23T13:34:17.488446
48,348.9034690949999,-0.0034,-0.9699999999999394,-5.04,0.0025,0.0010199999999999,2025-12-24T02:17:06.677377
49,332.7287668999999,-0.0022,-0.969999999999982,-5.04,0.0024,0.0010199999999999,2025-12-24T14:43:00.211899
50,181.83933953,-0.0022,-1.399999999999982,-5.4,0.002475,0.0009499999999999,2025-12-25T03:16:53.324660
51,185.87588949999997,-0.0022,-1.399999999999982,-5.4,0.0025,0.0008799999999999,2025-12-25T16:00:48.407501
52,758.7102693799995,0.0008,-0.9700000000000252,-5.04,0.0021,0.0010199999999999,2025-12-26T04:39:50.053951
53,234.711899765,-0.004,-2.689999999999982,-6.48,0.0025,0.00074,2025-12-26T17:13:43.140389
54,216.0226582549999,0.0008,-2.689999999999982,-4.68,0.002475,0.00074,2025-12-27T05:54:35.815140
55,220.62914315,-0.0028,-3.119999999999982,-5.76,0.0025,0.00074,2025-12-27T18:32:28.217693
56,316.780070975,0.0008,-0.969999999999982,-3.96,0.0024,0.0010199999999999,2025-12-28T07:07:22.028263
57,230.1745647649999,-0.0028,-2.259999999999982,-5.76,0.002475,0.00081,2025-12-28T19:46:19.979527
58,314.56916939499985,-0.0004,-1.399999999999982,-4.68,0.0024,0.0009499999999999,2025-12-29T08:20:12.577227
